source,kind,joint,frame,angle_deg
3D,推定,spine2,9,172.9321480087304
3D,推定,spine2,10,169.16683788301364
3D,推定,spine2,11,169.14739428024924
3D,推定,spine2,12,171.48571688118002
3D,推定,spine2,13,168.74344199438556
3D,推定,spine2,14,167.96778124149162
3D,推定,spine2,15,169.1430663279723
3D,推定,spine2,16,164.83949572630513
3D,推定,spine2,17,166.25379973332457
3D,推定,spine2,18,167.12706120402908
3D,推定,spine2,19,166.48798300985257
3D,推定,spine2,20,170.35021982558285
3D,推定,spine2,21,172.5975126129916
3D,推定,spine2,22,169.33701554024688
3D,推定,spine2,23,168.9799210228425
3D,推定,spine2,24,170.00873998259334
3D,推定,spine2,25,165.12359106078583
3D,推定,spine2,26,168.03692108077726
3D,推定,spine2,27,171.62938877481258
3D,推定,spine2,28,170.3991292837789
3D,推定,spine2,29,173.80144627581342
3D,推定,spine2,30,171.85717591403753
3D,推定,spine2,31,172.21209834182653
3D,推定,spine2,32,172.25298224464998
3D,推定,spine2,33,173.57999156765857
3D,推定,spine2,34,174.09141248208388
3D,推定,spine2,35,174.54481215806396
3D,推定,spine2,36,175.05163078318873
3D,推定,spine2,37,175.04960002345973
3D,推定,spine2,38,174.93139434454906
3D,推定,spine2,39,174.99655521568118
3D,推定,spine2,40,175.04893806198444
3D,推定,spine2,41,175.31561672927225
3D,推定,spine2,42,175.4168555087411
3D,推定,spine2,43,175.9447949231436
3D,推定,spine2,44,176.27496642838418
3D,推定,spine2,45,176.66545025362657
3D,推定,spine2,46,177.10064239398716
3D,推定,spine2,47,176.79548180662246
3D,推定,spine2,48,177.1148086131223
3D,推定,spine2,49,177.1990467838021
3D,推定,spine2,50,177.52229148486748
3D,推定,spine2,51,177.65902233932007
3D,推定,spine2,52,177.6672993532296
3D,推定,spine2,53,178.01918210070153
3D,推定,spine2,54,178.1980912485553
3D,推定,spine2,55,178.280772336683
3D,推定,spine2,56,178.01717951864822
3D,推定,spine2,57,178.42233857608556
3D,推定,spine2,58,178.92086511652414
3D,推定,spine2,59,178.94534316708481
3D,推定,spine2,60,178.35590959133415
3D,推定,spine2,61,178.3340664326107
3D,推定,spine2,62,177.5228224822974
3D,推定,spine2,63,177.32993264301356
3D,推定,spine2,64,177.6274487363988
3D,推定,spine2,65,177.84786580742332
3D,推定,spine2,66,177.1490967093876
3D,推定,spine2,67,177.06776278769752
3D,推定,spine2,68,177.41119728916968
3D,推定,spine2,69,177.09852718523243
3D,推定,spine2,70,176.1126117716624
3D,推定,spine2,71,176.57898855496808
3D,推定,spine2,72,175.47788231473515
3D,推定,spine2,73,175.94871508255602
3D,推定,spine2,74,176.7822191199398
3D,推定,spine2,75,177.04777992159825
3D,推定,spine2,76,176.82023971191362
3D,推定,spine2,77,176.76213660533125
3D,推定,spine2,78,176.97447167049265
3D,推定,spine2,79,176.98301394729916
3D,推定,spine2,80,176.70229079922717
3D,推定,spine2,81,176.21642324996378
3D,推定,spine2,82,176.67143079790628
3D,推定,spine2,83,176.5790538113613
3D,推定,spine2,84,176.76795103605707
3D,推定,spine2,85,176.5292079016534
3D,推定,spine2,86,176.53178070283593
3D,推定,spine2,87,176.4509888950328
3D,推定,spine2,88,176.50161247672045
3D,推定,spine2,89,176.40860655740983
3D,推定,spine2,90,176.6220891897196
3D,推定,spine2,91,176.69009923424338
3D,推定,spine2,92,176.73135116873777
3D,推定,spine2,93,176.65860478911475
3D,推定,spine2,94,176.5696632712353
3D,推定,spine2,95,176.69896136841342
3D,推定,spine2,96,176.6999331207395
3D,推定,spine2,97,176.0118878757412
3D,推定,spine2,98,176.07926793732994
3D,推定,spine2,99,176.05122240288958
3D,推定,spine2,100,176.159651009429
3D,推定,spine2,101,175.97373393752852
3D,推定,spine3,1,162.6461743460207
3D,推定,spine3,2,168.73938759676903
3D,推定,spine3,3,168.7029722162816
3D,推定,spine3,4,167.9231472312849
3D,推定,spine3,5,166.48927697140002
3D,推定,spine3,6,166.91543259175813
3D,推定,spine3,7,166.48476022245782
3D,推定,spine3,8,167.42242238822465
3D,推定,spine3,9,168.55359042072647
3D,推定,spine3,10,168.5409304265811
3D,推定,spine3,11,169.02616085091793
3D,推定,spine3,12,169.81693072603034
3D,推定,spine3,13,167.53777461348645
3D,推定,spine3,14,168.2719604518554
3D,推定,spine3,15,168.26961553369964
3D,推定,spine3,16,167.70850517150745
3D,推定,spine3,17,169.70814729593437
3D,推定,spine3,18,170.54935966493105
3D,推定,spine3,19,169.91312611711643
3D,推定,spine3,20,170.93344838365493
3D,推定,spine3,21,172.19210350557694
3D,推定,spine3,22,170.54486903051347
3D,推定,spine3,23,172.91462631957316
3D,推定,spine3,24,172.16677705479637
3D,推定,spine3,25,174.37118475387504
3D,推定,spine3,26,175.6821101445809
3D,推定,spine3,27,174.28874806975958
3D,推定,spine3,28,174.0738963956061
3D,推定,spine3,29,170.442005296406
3D,推定,spine3,30,170.648256053817
3D,推定,spine3,31,171.4946029945613
3D,推定,spine3,32,172.97094560275136
3D,推定,spine3,33,172.79108647443022
3D,推定,spine3,34,174.7167941890309
3D,推定,spine3,35,174.3129306465356
3D,推定,spine3,36,174.41287394625067
3D,推定,spine3,37,174.36650294375377
3D,推定,spine3,38,174.99181015232577
3D,推定,spine3,39,175.51458521384495
3D,推定,spine3,40,175.87900680542154
3D,推定,spine3,41,175.3204293847743
3D,推定,spine3,42,175.1532847519878
3D,推定,spine3,43,174.7335204222781
3D,推定,spine3,44,175.4487335828053
3D,推定,spine3,45,176.15866286964769
3D,推定,spine3,46,176.7822558697706
3D,推定,spine3,47,177.2454038983823
3D,推定,spine3,48,177.45347799004682
3D,推定,spine3,49,177.64402389356331
3D,推定,spine3,50,177.56959749077274
3D,推定,spine3,51,177.51606363640664
3D,推定,spine3,52,178.1048761357377
3D,推定,spine3,53,178.00755503778566
3D,推定,spine3,54,178.38725948664714
3D,推定,spine3,55,178.27190132541122
3D,推定,spine3,56,177.48472360954818
3D,推定,spine3,57,177.57535993942923
3D,推定,spine3,58,178.01048295761336
3D,推定,spine3,59,178.16504725980533
3D,推定,spine3,60,178.1545844002492
3D,推定,spine3,61,178.50026188949386
3D,推定,spine3,62,179.56094048105703
3D,推定,spine3,63,179.65826624640746
3D,推定,spine3,64,179.0284805208139
3D,推定,spine3,65,178.78119766151679
3D,推定,spine3,66,178.59317542029152
3D,推定,spine3,67,178.94412026187126
3D,推定,spine3,68,179.08589882558417
3D,推定,spine3,69,179.21920661914234
3D,推定,spine3,70,178.3934124733497
3D,推定,spine3,71,178.57384317621467
3D,推定,spine3,72,176.80404791176005
3D,推定,spine3,73,177.0373636119736
3D,推定,spine3,74,178.16836251885115
3D,推定,spine3,75,177.87189494317786
3D,推定,spine3,76,178.46925468490048
3D,推定,spine3,77,178.391116627287
3D,推定,spine3,78,178.45850164384268
3D,推定,spine3,79,178.84665086982582
3D,推定,spine3,80,178.72082299580146
3D,推定,spine3,81,178.26504938503146
3D,推定,spine3,82,178.39523229075428
3D,推定,spine3,83,178.42621772744096
3D,推定,spine3,84,178.50937774118083
3D,推定,spine3,85,178.39529087498607
3D,推定,spine3,86,178.60237275416438
3D,推定,spine3,87,178.5288759489945
3D,推定,spine3,88,178.46539900926365
3D,推定,spine3,89,178.3607882641834
3D,推定,spine3,90,178.38421653420804
3D,推定,spine3,91,178.41974853768437
3D,推定,spine3,92,178.50400403887033
3D,推定,spine3,93,178.4826451744379
3D,推定,spine3,94,178.25688702003131
3D,推定,spine3,95,178.19550801408244
3D,推定,spine3,96,178.15151807263467
3D,推定,spine3,97,177.82959532347712
3D,推定,spine3,98,177.82605738958762
3D,推定,spine3,99,177.66093240244663
3D,推定,spine3,100,177.7269902703952
3D,推定,spine3,101,177.68571921850756
3D,推定,spine4,1,168.48715424854845
3D,推定,spine4,2,173.22979512876114
3D,推定,spine4,3,173.48585935437654
3D,推定,spine4,4,172.98187915189672
3D,推定,spine4,5,171.69209055573143
3D,推定,spine4,6,171.94267886730896
3D,推定,spine4,7,171.39692865864524
3D,推定,spine4,8,172.08323414137172
3D,推定,spine4,9,173.0191381391217
3D,推定,spine4,10,172.33048089889851
3D,推定,spine4,11,172.76095164718348
3D,推定,spine4,12,173.67308325650458
3D,推定,spine4,13,171.07270440824215
3D,推定,spine4,14,171.96903309096737
3D,推定,spine4,15,172.00501988977518
3D,推定,spine4,16,171.25174606264588
3D,推定,spine4,17,172.41760072992528
3D,推定,spine4,18,173.11932407868443
3D,推定,spine4,19,171.33891509263032
3D,推定,spine4,20,172.7380359794712
3D,推定,spine4,21,174.0148728801032
3D,推定,spine4,22,173.10486387979458
3D,推定,spine4,23,174.66461278501313
3D,推定,spine4,24,174.63322101779823
3D,推定,spine4,25,175.17132965813437
3D,推定,spine4,26,176.50901518182025
3D,推定,spine4,27,176.01045620903085
3D,推定,spine4,28,175.6030679262651
3D,推定,spine4,29,175.11045477319806
3D,推定,spine4,30,171.14967722214283
3D,推定,spine4,31,172.41709851854438
3D,推定,spine4,32,174.49088321188188
3D,推定,spine4,33,174.79290505543742
3D,推定,spine4,34,176.61642672322048
3D,推定,spine4,35,174.98867397729376
3D,推定,spine4,36,173.13267429009548
3D,推定,spine4,37,174.42582467755884
3D,推定,spine4,38,174.38203647740505
3D,推定,spine4,39,174.20702857185688
3D,推定,spine4,40,173.15489764691947
3D,推定,spine4,41,172.80953788135488
3D,推定,spine4,42,172.69730226178197
3D,推定,spine4,43,171.51670379822505
3D,推定,spine4,44,173.29662863122178
3D,推定,spine4,45,173.46649604187334
3D,推定,spine4,46,175.01455871132777
3D,推定,spine4,47,175.50599180192643
3D,推定,spine4,48,175.8668066051856
3D,推定,spine4,49,175.08372724924322
3D,推定,spine4,50,175.60124498094817
3D,推定,spine4,51,175.44845581821485
3D,推定,spine4,52,175.45063084604797
3D,推定,spine4,53,174.71791539491028
3D,推定,spine4,54,174.86600094425512
3D,推定,spine4,55,174.61214909995283
3D,推定,spine4,56,173.3437695577549
3D,推定,spine4,57,173.54569789874304
3D,推定,spine4,58,173.63893378790772
3D,推定,spine4,59,174.18257007035874
3D,推定,spine4,60,174.35874780022021
3D,推定,spine4,61,174.48928835102151
3D,推定,spine4,62,175.4832536632779
3D,推定,spine4,63,175.96752208981295
3D,推定,spine4,64,176.2141540182461
3D,推定,spine4,65,175.9898500439722
3D,推定,spine4,66,175.30822922957816
3D,推定,spine4,67,176.0711631325745
3D,推定,spine4,68,174.53812180194538
3D,推定,spine4,69,174.91249003787806
3D,推定,spine4,70,174.78159372300166
3D,推定,spine4,71,174.1487395428381
3D,推定,spine4,72,174.32336289338056
3D,推定,spine4,73,172.27125398251505
3D,推定,spine4,74,172.59056206234683
3D,推定,spine4,75,172.1790111128948
3D,推定,spine4,76,173.59899362716308
3D,推定,spine4,77,173.59808934198063
3D,推定,spine4,78,173.5977775739273
3D,推定,spine4,79,174.78669654092408
3D,推定,spine4,80,174.8493379267646
3D,推定,spine4,81,174.48445241706486
3D,推定,spine4,82,174.4367892176282
3D,推定,spine4,83,174.630462838951
3D,推定,spine4,84,174.80746811290527
3D,推定,spine4,85,174.74283911889052
3D,推定,spine4,86,174.94240350379175
3D,推定,spine4,87,174.83574988861457
3D,推定,spine4,88,174.76958902285077
3D,推定,spine4,89,174.66411825107838
3D,推定,spine4,90,174.59210859359126
3D,推定,spine4,91,174.51560528412284
3D,推定,spine4,92,174.51403085325214
3D,推定,spine4,93,174.5484660203277
3D,推定,spine4,94,174.49901459717725
3D,推定,spine4,95,174.41193925335307
3D,推定,spine4,96,174.4165008026901
3D,推定,spine4,97,174.45872192696848
3D,推定,spine4,98,174.4398802925838
3D,推定,spine4,99,174.2222399143346
3D,推定,spine4,100,174.1957812675677
3D,推定,spine4,101,174.15877432162
3D,推定,left_elbow,1,71.4416340091813
3D,推定,left_elbow,2,77.72117949433776
3D,推定,left_elbow,3,81.8075752907793
3D,推定,left_elbow,4,79.98849577145238
3D,推定,left_elbow,5,78.89054040967811
3D,推定,left_elbow,6,76.63918492492736
3D,推定,left_elbow,7,77.3559801027289
3D,推定,left_elbow,8,78.41506599509387
3D,推定,left_elbow,9,77.05811656997048
3D,推定,left_elbow,10,76.33889086417587
3D,推定,left_elbow,11,77.91063729507873
3D,推定,left_elbow,12,80.60061508204573
3D,推定,left_elbow,13,79.5977623650793
3D,推定,left_elbow,14,80.38031635507433
3D,推定,left_elbow,15,83.89080269910635
3D,推定,left_elbow,16,84.22488551702925
3D,推定,left_elbow,17,89.61000648551881
3D,推定,left_elbow,18,90.81833179354155
3D,推定,left_elbow,19,89.89275798857412
3D,推定,left_elbow,20,89.32493955589062
3D,推定,left_elbow,21,92.61193220298176
3D,推定,left_elbow,22,93.81448576279963
3D,推定,left_elbow,23,92.36072591031859
3D,推定,left_elbow,24,99.5671445646933
3D,推定,left_elbow,25,104.99051002753201
3D,推定,left_elbow,26,112.62766510188014
3D,推定,left_elbow,27,84.10212426859025
3D,推定,left_elbow,28,89.5128918756849
3D,推定,left_elbow,29,88.71611292507164
3D,推定,left_elbow,30,95.64981507401203
3D,推定,left_elbow,31,88.0424380185389
3D,推定,left_elbow,32,95.19808331482841
3D,推定,left_elbow,33,107.7607829863508
3D,推定,left_elbow,34,120.30036780424065
3D,推定,left_elbow,35,116.65329610016981
3D,推定,left_elbow,36,126.23474682017037
3D,推定,left_elbow,37,122.30543307170122
3D,推定,left_elbow,38,111.07060330264656
3D,推定,left_elbow,39,115.75714126059597
3D,推定,left_elbow,40,114.06818526085137
3D,推定,left_elbow,41,107.97595886147448
3D,推定,left_elbow,42,104.3814836683955
3D,推定,left_elbow,43,117.48779383098706
3D,推定,left_elbow,44,114.7847413368502
3D,推定,left_elbow,45,116.87915197962019
3D,推定,left_elbow,46,114.14725862004522
3D,推定,left_elbow,47,118.34383751949659
3D,推定,left_elbow,48,116.83941413838859
3D,推定,left_elbow,49,114.83417818142898
3D,推定,left_elbow,50,117.07687669617594
3D,推定,left_elbow,51,115.33710644780778
3D,推定,left_elbow,52,112.10330684063503
3D,推定,left_elbow,53,117.12296243411991
3D,推定,left_elbow,54,116.73415989005072
3D,推定,left_elbow,55,117.49574821611317
3D,推定,left_elbow,56,118.3837828735086
3D,推定,left_elbow,57,115.56971164260744
3D,推定,left_elbow,58,112.43376270622717
3D,推定,left_elbow,59,119.62945727563341
3D,推定,left_elbow,60,119.96331086223125
3D,推定,left_elbow,61,120.21267823107306
3D,推定,left_elbow,62,124.6618620647214
3D,推定,left_elbow,63,124.65879551188641
3D,推定,left_elbow,64,124.49224491663986
3D,推定,left_elbow,65,122.97353233086024
3D,推定,left_elbow,66,121.25737529273754
3D,推定,left_elbow,67,125.41859914921872
3D,推定,left_elbow,68,121.57090765797999
3D,推定,left_elbow,69,120.14799223308547
3D,推定,left_elbow,70,121.6103130809172
3D,推定,left_elbow,71,122.92813808539057
3D,推定,left_elbow,72,125.02067531896776
3D,推定,left_elbow,73,127.09373115326218
3D,推定,left_elbow,74,128.5503677643332
3D,推定,left_elbow,75,129.59327432673516
3D,推定,left_elbow,76,129.00840703478778
3D,推定,left_elbow,77,128.52377236132767
3D,推定,left_elbow,78,129.8333046881916
3D,推定,left_elbow,79,129.39824959533243
3D,推定,left_elbow,80,128.53626170006547
3D,推定,left_elbow,81,129.5552357509273
3D,推定,left_elbow,82,130.0674678122967
3D,推定,left_elbow,83,130.19264256898268
3D,推定,left_elbow,84,130.16589888032928
3D,推定,left_elbow,85,130.57410675151962
3D,推定,left_elbow,86,130.29247541513365
3D,推定,left_elbow,87,130.04820216488577
3D,推定,left_elbow,88,130.09795779071374
3D,推定,left_elbow,89,129.81431304637223
3D,推定,left_elbow,90,129.53349032822774
3D,推定,left_elbow,91,129.51740731314686
3D,推定,left_elbow,92,129.51612487446295
3D,推定,left_elbow,93,129.5569659079704
3D,推定,left_elbow,94,129.43543480490726
3D,推定,left_elbow,95,129.66918646466834
3D,推定,left_elbow,96,129.5021742976793
3D,推定,left_elbow,97,130.54748393533316
3D,推定,left_elbow,98,130.87709105169716
3D,推定,left_elbow,99,131.0360479940269
3D,推定,left_elbow,100,130.54221197052942
3D,推定,left_elbow,101,130.11745547976787
3D,推定,right_elbow,1,85.49330240159446
3D,推定,right_elbow,2,81.87777228889978
3D,推定,right_elbow,3,78.8185561850508
3D,推定,right_elbow,4,78.27898835450846
3D,推定,right_elbow,5,78.57612016789994
3D,推定,right_elbow,6,81.03408278816501
3D,推定,right_elbow,7,80.72609578103415
3D,推定,right_elbow,8,83.57214450335802
3D,推定,right_elbow,9,86.07992591667387
3D,推定,right_elbow,10,87.2757978100776
3D,推定,right_elbow,11,93.55423821953454
3D,推定,right_elbow,12,97.22875495798026
3D,推定,right_elbow,13,91.55992437108473
3D,推定,right_elbow,14,86.540548895868
3D,推定,right_elbow,15,88.87113991420019
3D,推定,right_elbow,16,86.57862405750228
3D,推定,right_elbow,17,96.36995549895828
3D,推定,right_elbow,18,98.55546224846988
3D,推定,right_elbow,19,100.96143697746366
3D,推定,right_elbow,20,99.75113064340937
3D,推定,right_elbow,21,108.36322241215223
3D,推定,right_elbow,22,104.91447350940736
3D,推定,right_elbow,23,110.42909890921995
3D,推定,right_elbow,24,116.08529833763814
3D,推定,right_elbow,25,110.59597341702172
3D,推定,right_elbow,26,110.60186363362611
3D,推定,right_elbow,27,138.72752344592615
3D,推定,right_elbow,28,126.62332452782722
3D,推定,right_elbow,29,142.61427349489222
3D,推定,right_elbow,30,145.43328337157604
3D,推定,right_elbow,31,144.83406151481927
3D,推定,right_elbow,32,128.93170343062548
3D,推定,right_elbow,33,126.25550159421756
3D,推定,right_elbow,34,132.4193050740742
3D,推定,right_elbow,35,128.48841289884427
3D,推定,right_elbow,36,129.15363489736697
3D,推定,right_elbow,37,126.79736699014191
3D,推定,right_elbow,38,133.3498654345737
3D,推定,right_elbow,39,138.8886907597961
3D,推定,right_elbow,40,137.2125014021616
3D,推定,right_elbow,41,141.857673962756
3D,推定,right_elbow,42,137.417157847369
3D,推定,right_elbow,43,135.00737821885258
3D,推定,right_elbow,44,129.44901478503067
3D,推定,right_elbow,45,128.117420067644
3D,推定,right_elbow,46,134.83292891893075
3D,推定,right_elbow,47,136.74420950410743
3D,推定,right_elbow,48,126.88887828714653
3D,推定,right_elbow,49,136.6984181148183
3D,推定,right_elbow,50,132.38087883113874
3D,推定,right_elbow,51,126.95374236433005
3D,推定,right_elbow,52,124.86938668322463
3D,推定,right_elbow,53,114.50235963893317
3D,推定,right_elbow,54,118.08694922926449
3D,推定,right_elbow,55,119.310138729198
3D,推定,right_elbow,56,116.75382830704692
3D,推定,right_elbow,57,113.32153524149666
3D,推定,right_elbow,58,115.30599934594555
3D,推定,right_elbow,59,113.49021299048323
3D,推定,right_elbow,60,115.70906539192471
3D,推定,right_elbow,61,109.5251695502564
3D,推定,right_elbow,62,120.39335932152858
3D,推定,right_elbow,63,123.12261204621215
3D,推定,right_elbow,64,116.83986822109317
3D,推定,right_elbow,65,107.86825139965826
3D,推定,right_elbow,66,104.57383937311977
3D,推定,right_elbow,67,109.82624215673418
3D,推定,right_elbow,68,99.24943059952506
3D,推定,right_elbow,69,100.34451397422912
3D,推定,right_elbow,70,95.42672374816004
3D,推定,right_elbow,71,95.43645881948949
3D,推定,right_elbow,72,94.5844975083739
3D,推定,right_elbow,73,90.94666082060657
3D,推定,right_elbow,74,94.66891578877814
3D,推定,right_elbow,75,88.40664339020483
3D,推定,right_elbow,76,82.34966030285118
3D,推定,right_elbow,77,80.4247911090878
3D,推定,right_elbow,78,80.99742495645667
3D,推定,right_elbow,79,80.31532086536374
3D,推定,right_elbow,80,85.252004272754
3D,推定,right_elbow,81,82.38484901532038
3D,推定,right_elbow,82,84.48860622932118
3D,推定,right_elbow,83,85.75199187791384
3D,推定,right_elbow,84,88.66233693579743
3D,推定,right_elbow,85,88.41136325373022
3D,推定,right_elbow,86,93.78357510735853
3D,推定,right_elbow,87,94.80587145603356
3D,推定,right_elbow,88,91.97718756596323
3D,推定,right_elbow,89,91.12026336039214
3D,推定,right_elbow,90,89.46219055507032
3D,推定,right_elbow,91,92.82557231006145
3D,推定,right_elbow,92,93.16907810585931
3D,推定,right_elbow,93,90.56488077528282
3D,推定,right_elbow,94,89.51520941913068
3D,推定,right_elbow,95,88.12954887230707
3D,推定,right_elbow,96,89.18750225160409
3D,推定,right_elbow,97,89.46511697001573
3D,推定,right_elbow,98,87.87159660432327
3D,推定,right_elbow,99,89.21672648968618
3D,推定,right_elbow,100,90.76346205558491
3D,推定,right_elbow,101,93.2540441042267
3D,推定,left_knee,1,35.16868842471382
3D,推定,left_knee,2,107.23931998106747
3D,推定,left_knee,3,83.04869277845172
3D,推定,left_knee,4,49.71754565626274
3D,推定,left_knee,5,29.843554188135172
3D,推定,left_knee,6,13.440374992118318
3D,推定,left_knee,7,11.782651181772739
3D,推定,left_knee,8,21.311932332558726
3D,推定,left_knee,9,38.97607599865254
3D,推定,left_knee,10,67.53908138898976
3D,推定,left_knee,11,54.44032976067299
3D,推定,left_knee,12,44.62035375156195
3D,推定,left_knee,13,95.15923236007414
3D,推定,left_knee,14,65.92931591820535
3D,推定,left_knee,15,64.99827278795414
3D,推定,left_knee,16,58.685746204209
3D,推定,left_knee,17,58.97692692896452
3D,推定,left_knee,18,73.5903449004701
3D,推定,left_knee,19,117.7213579167895
3D,推定,left_knee,20,34.500615448262714
3D,推定,left_knee,21,100.30709184323173
3D,推定,left_knee,22,49.41886193415895
3D,推定,left_knee,23,132.80363824437194
3D,推定,left_knee,24,130.64751670923278
3D,推定,left_knee,25,120.33729061332438
3D,推定,left_knee,26,125.62215236106543
3D,推定,left_knee,27,141.1165722390213
3D,推定,left_knee,28,130.38878948133828
3D,推定,left_knee,29,132.65806294538888
3D,推定,left_knee,30,138.24932002286982
3D,推定,left_knee,31,139.75527563969175
3D,推定,left_knee,32,141.82660478719373
3D,推定,left_knee,33,145.78699275373577
3D,推定,left_knee,34,144.42888238369807
3D,推定,left_knee,35,145.84774147938057
3D,推定,left_knee,36,146.4261099343979
3D,推定,left_knee,37,146.8289762625947
3D,推定,left_knee,38,149.42094283515084
3D,推定,left_knee,39,149.13212903184103
3D,推定,left_knee,40,148.73820682418702
3D,推定,left_knee,41,146.91184420274894
3D,推定,left_knee,42,147.74204763727639
3D,推定,left_knee,43,147.36408325897662
3D,推定,left_knee,44,145.50980427984356
3D,推定,left_knee,45,145.4609517589189
3D,推定,left_knee,46,142.8700017841331
3D,推定,left_knee,47,142.88177942673852
3D,推定,left_knee,48,142.54462353465897
3D,推定,left_knee,49,144.4530210679144
3D,推定,left_knee,50,143.60329018878477
3D,推定,left_knee,51,144.0353154288067
3D,推定,left_knee,52,144.88068658855727
3D,推定,left_knee,53,144.8678970663896
3D,推定,left_knee,54,144.71332090063095
3D,推定,left_knee,55,144.93308609590713
3D,推定,left_knee,56,144.87179412246812
3D,推定,left_knee,57,145.3747451472948
3D,推定,left_knee,58,144.49317312506585
3D,推定,left_knee,59,144.24145476413452
3D,推定,left_knee,60,145.05207370374643
3D,推定,left_knee,61,144.9900847872202
3D,推定,left_knee,62,143.97187261402885
3D,推定,left_knee,63,143.50207345238113
3D,推定,left_knee,64,143.18932264432152
3D,推定,left_knee,65,143.03258431130868
3D,推定,left_knee,66,143.57877310972853
3D,推定,left_knee,67,143.8847733347443
3D,推定,left_knee,68,144.60906106889126
3D,推定,left_knee,69,145.65352453871813
3D,推定,left_knee,70,146.63369102648093
3D,推定,left_knee,71,145.49408620346682
3D,推定,left_knee,72,145.18497250398963
3D,推定,left_knee,73,144.31752389882953
3D,推定,left_knee,74,144.28026413808377
3D,推定,left_knee,75,144.16697819343602
3D,推定,left_knee,76,144.4091515770749
3D,推定,left_knee,77,144.83040491503556
3D,推定,left_knee,78,145.10564276788165
3D,推定,left_knee,79,145.91426738611557
3D,推定,left_knee,80,146.7607785301464
3D,推定,left_knee,81,147.39022899257867
3D,推定,left_knee,82,147.33732105688833
3D,推定,left_knee,83,147.62103010737255
3D,推定,left_knee,84,147.85101531133452
3D,推定,left_knee,85,147.5217380983547
3D,推定,left_knee,86,147.41283482601494
3D,推定,left_knee,87,147.44512625389004
3D,推定,left_knee,88,147.67561534468203
3D,推定,left_knee,89,147.61318842779343
3D,推定,left_knee,90,147.5868536996481
3D,推定,left_knee,91,147.34538874350042
3D,推定,left_knee,92,147.28230964875962
3D,推定,left_knee,93,147.34052936127057
3D,推定,left_knee,94,147.58091663729823
3D,推定,left_knee,95,147.6016813701902
3D,推定,left_knee,96,147.66590884354585
3D,推定,left_knee,97,147.9392555069258
3D,推定,left_knee,98,148.07735513097276
3D,推定,left_knee,99,148.08378308355097
3D,推定,left_knee,100,148.0241400711
3D,推定,left_knee,101,147.92169278955467
3D,推定,right_knee,1,37.79561482751634
3D,推定,right_knee,2,48.09147858820461
3D,推定,right_knee,3,41.02841036571542
3D,推定,right_knee,4,41.87914646864065
3D,推定,right_knee,5,39.688957598283125
3D,推定,right_knee,6,40.120069312752314
3D,推定,right_knee,7,39.96923918289783
3D,推定,right_knee,8,57.25051409530056
3D,推定,right_knee,9,72.81810414047101
3D,推定,right_knee,10,75.61833714907844
3D,推定,right_knee,11,72.78215931574879
3D,推定,right_knee,12,74.62022136971453
3D,推定,right_knee,13,74.34580632227639
3D,推定,right_knee,14,81.2688636463191
3D,推定,right_knee,15,79.64524712477807
3D,推定,right_knee,16,77.05157203662941
3D,推定,right_knee,17,72.01446297101
3D,推定,right_knee,18,73.56720846223759
3D,推定,right_knee,19,78.75095835597418
3D,推定,right_knee,20,74.36049420980858
3D,推定,right_knee,21,80.69643442462264
3D,推定,right_knee,22,89.32782264982683
3D,推定,right_knee,23,69.00772593492044
3D,推定,right_knee,24,41.16445214781249
3D,推定,right_knee,25,48.431230373822004
3D,推定,right_knee,26,43.08840816085639
3D,推定,right_knee,27,68.0337717376472
3D,推定,right_knee,28,92.60067963816465
3D,推定,right_knee,29,23.54892541982838
3D,推定,right_knee,30,21.83735122367945
3D,推定,right_knee,31,27.747651833527666
3D,推定,right_knee,32,63.60470515380869
3D,推定,right_knee,33,107.27896298366824
3D,推定,right_knee,34,122.87616743682842
3D,推定,right_knee,35,131.8432790735009
3D,推定,right_knee,36,128.1840403832468
3D,推定,right_knee,37,132.65940063797166
3D,推定,right_knee,38,138.5396206887548
3D,推定,right_knee,39,137.36214205043638
3D,推定,right_knee,40,137.9163284279611
3D,推定,right_knee,41,137.11228015676465
3D,推定,right_knee,42,137.73772232946175
3D,推定,right_knee,43,135.53972391548328
3D,推定,right_knee,44,135.16700883775337
3D,推定,right_knee,45,135.5729731167555
3D,推定,right_knee,46,134.98521165450953
3D,推定,right_knee,47,135.31246714493832
3D,推定,right_knee,48,134.49678913543462
3D,推定,right_knee,49,135.4139198599307
3D,推定,right_knee,50,135.58401336686532
3D,推定,right_knee,51,136.11988412893865
3D,推定,right_knee,52,136.78518130457735
3D,推定,right_knee,53,136.9462175341931
3D,推定,right_knee,54,137.50795611158796
3D,推定,right_knee,55,137.8386796010815
3D,推定,right_knee,56,138.0554095244808
3D,推定,right_knee,57,138.82621935292266
3D,推定,right_knee,58,139.53312587232162
3D,推定,right_knee,59,139.45118467395838
3D,推定,right_knee,60,140.3237358613675
3D,推定,right_knee,61,140.50833349496267
3D,推定,right_knee,62,140.595451161028
3D,推定,right_knee,63,140.81670097155057
3D,推定,right_knee,64,140.56088924416176
3D,推定,right_knee,65,140.50196961598178
3D,推定,right_knee,66,140.48215737302007
3D,推定,right_knee,67,140.62115425443847
3D,推定,right_knee,68,140.4929546390731
3D,推定,right_knee,69,141.30984733462964
3D,推定,right_knee,70,141.39524565035094
3D,推定,right_knee,71,141.17201351100923
3D,推定,right_knee,72,140.88484173577984
3D,推定,right_knee,73,140.84422602846413
